date,symbol,open,high,low,close,volume,name,returns
2025-09-18,ETH-USD,4592.44287109375,4643.97265625,4556.27001953125,4589.9189453125,33497259158.0,Ethereum,-0.0006128056825500661
2025-09-19,ETH-USD,4589.505859375,4620.79296875,4443.2646484375,4470.9169921875,30352619653.0,Ethereum,-0.025926809284188335
2025-09-20,ETH-USD,4470.978515625,4509.81201171875,4459.1591796875,4482.265625,18056494322.0,Ethereum,0.002538323308692858
2025-09-21,ETH-USD,4482.583984375,4499.38916015625,4447.119140625,4451.3291015625,19330306133.0,Ethereum,-0.006901983511407805
2025-09-22,ETH-USD,4451.58056640625,4457.08251953125,4092.396728515625,4202.87744140625,58221334533.0,Ethereum,-0.055815163176552995
2025-09-23,ETH-USD,4203.021484375,4227.7314453125,4120.8154296875,4165.50390625,32460075911.0,Ethereum,-0.008892368544476281
2025-09-24,ETH-USD,4165.41259765625,4206.90185546875,4081.34765625,4153.46923828125,33538388785.0,Ethereum,-0.0028891265593804505
2025-09-25,ETH-USD,4153.52099609375,4162.0625,3829.0107421875,3868.333984375,68963092031.0,Ethereum,-0.0686499014554498
2025-09-26,ETH-USD,3868.69091796875,4069.168701171875,3868.43359375,4035.887939453125,47873508328.0,Ethereum,0.043314242191835106
2025-09-27,ETH-USD,4035.91455078125,4038.45166015625,3975.758056640625,4018.658203125,20382555776.0,Ethereum,-0.004269131498844225
2025-09-28,ETH-USD,4018.65966796875,4143.00390625,3969.79296875,4141.4765625,24631307054.0,Ethereum,0.03056203169493088
2025-09-29,ETH-USD,4141.3564453125,4234.78271484375,4087.92724609375,4217.341796875,38560429932.0,Ethereum,0.018318402441761972
2025-09-30,ETH-USD,4217.05517578125,4238.67138671875,4095.443603515625,4145.95751953125,37679153330.0,Ethereum,-0.016926367551390986
2025-10-01,ETH-USD,4146.03369140625,4351.1123046875,4125.5419921875,4351.1123046875,46161664723.0,Ethereum,0.04948308905476795
2025-10-02,ETH-USD,4352.24072265625,4517.6650390625,4336.5263671875,4487.923828125,48074066058.0,Ethereum,0.03144288491246505
2025-10-03,ETH-USD,4486.9345703125,4591.44384765625,4431.47900390625,4514.87060546875,49603450230.0,Ethereum,0.006004285806920251
2025-10-04,ETH-USD,4514.9091796875,4519.52685546875,4444.0126953125,4489.197265625,21832270764.0,Ethereum,-0.005686395488865736
2025-10-05,ETH-USD,4489.05322265625,4616.533203125,4472.138671875,4515.4228515625,44880806324.0,Ethereum,0.005841932173111797
2025-10-06,ETH-USD,4515.30078125,4736.208984375,4492.8701171875,4687.771484375,44992456374.0,Ethereum,0.0381688799649984
2025-10-07,ETH-USD,4687.7099609375,4755.22021484375,4443.5712890625,4451.15185546875,54879425294.0,Ethereum,-0.05047593076900958
2025-10-08,ETH-USD,4451.10791015625,4556.2216796875,4417.76806640625,4527.64794921875,40456628235.0,Ethereum,0.017185685016793073
2025-10-09,ETH-USD,4526.9609375,4531.716796875,4273.5595703125,4369.1435546875,47903074596.0,Ethereum,-0.03500810935589638
2025-10-10,ETH-USD,4369.0654296875,4395.57080078125,3460.222412109375,3843.0087890625,97736621123.0,Ethereum,-0.12042057191289324
2025-10-11,ETH-USD,3840.96044921875,3882.241455078125,3652.7900390625,3750.611572265625,62475475938.0,Ethereum,-0.02404293663335999
2025-10-12,ETH-USD,3750.946044921875,4195.3974609375,3701.478271484375,4164.427734375,61216174681.0,Ethereum,0.11033298280456205
2025-10-13,ETH-USD,4164.04931640625,4292.845703125,4061.224609375,4245.4677734375,50253782420.0,Ethereum,0.01946006611990403
2025-10-14,ETH-USD,4245.37255859375,4265.10546875,3895.9736328125,4125.412109375,67094148347.0,Ethereum,-0.028278547964407763
2025-10-15,ETH-USD,4125.361328125,4213.85595703125,3935.161376953125,3987.45947265625,50462889453.0,Ethereum,-0.03343972264134598
2025-10-16,ETH-USD,3987.14892578125,4079.648193359375,3829.654052734375,3894.75439453125,49147390731.0,Ethereum,-0.023249158708877005
2025-10-17,ETH-USD,3894.377685546875,3950.56689453125,3678.620361328125,3832.558837890625,57404271888.0,Ethereum,-0.015969057439913503
2025-10-18,ETH-USD,3833.009521484375,3927.24560546875,3822.266357421875,3890.34619140625,23815676385.0,Ethereum,0.015078008181977465
2025-10-19,ETH-USD,3890.58349609375,4029.35546875,3843.77294921875,3984.649658203125,32870655221.0,Ethereum,0.024240379173758653
2025-10-20,ETH-USD,3984.6962890625,4084.15966796875,3911.726318359375,3980.76025390625,40224612563.0,Ethereum,-0.0009760969295927735
2025-10-21,ETH-USD,3980.740478515625,4109.533203125,3843.227783203125,3876.76416015625,49960290350.0,Ethereum,-0.02612468149719649
2025-10-22,ETH-USD,3877.363037109375,3890.63232421875,3718.0771484375,3808.122314453125,46173305673.0,Ethereum,-0.017705963754152787
2025-10-23,ETH-USD,3808.0849609375,3930.974853515625,3801.241455078125,3856.0263671875,36361652714.0,Ethereum,0.01257944172448533
2025-10-24,ETH-USD,3856.033203125,4002.561767578125,3849.724853515625,3934.5673828125,34090708715.0,Ethereum,0.0203683813713873
2025-10-25,ETH-USD,3934.489990234375,3967.6455078125,3914.640625,3953.470947265625,15245229017.0,Ethereum,0.004804483597282472
2025-10-26,ETH-USD,3953.437255859375,4177.310546875,3923.192626953125,4157.9892578125,29120786315.0,Ethereum,0.051731330083082616
2025-10-27,ETH-USD,4158.0107421875,4250.669921875,4099.56982421875,4120.1220703125,40271333201.0,Ethereum,-0.009107091228975794
2025-10-28,ETH-USD,4120.27490234375,4173.50537109375,3940.834228515625,3982.262451171875,39684155177.0,Ethereum,-0.03346008122768285
2025-10-29,ETH-USD,3980.759033203125,4036.35302734375,3849.538818359375,3903.35302734375,35255876156.0,Ethereum,-0.01981522433432381
2025-10-30,ETH-USD,3903.322509765625,3948.22265625,3681.909423828125,3804.375244140625,39981939289.0,Ethereum,-0.025357117972616416
2025-10-31,ETH-USD,3805.082763671875,3900.580322265625,3797.669189453125,3847.080322265625,37800100395.0,Ethereum,0.01122525392067275
2025-11-01,ETH-USD,3847.17138671875,3906.7802734375,3832.634765625,3874.18798828125,17490279524.0,Ethereum,0.007046295825625215
2025-11-02,ETH-USD,3873.894287109375,3914.87548828125,3839.997314453125,3911.063232421875,20479611654.0,Ethereum,0.009518186585722344
2025-11-03,ETH-USD,3911.747802734375,3912.63330078125,3560.263671875,3602.30810546875,53091469560.0,Ethereum,-0.0789440386423853
2025-11-04,ETH-USD,3602.040771484375,3652.687255859375,3063.0869140625,3292.574462890625,76827517773.0,Ethereum,-0.08598199640611282
2025-11-05,ETH-USD,3292.148193359375,3479.8095703125,3170.513916015625,3425.171142578125,46955882330.0,Ethereum,0.040271429297028094
2025-11-06,ETH-USD,3425.361083984375,3454.3359375,3245.28173828125,3312.2578125,36731850433.0,Ethereum,-0.03296574838976807
2025-11-07,ETH-USD,3312.029296875,3471.804931640625,3195.896728515625,3435.301025390625,42609994022.0,Ethereum,0.037147836870148554
2025-11-08,ETH-USD,3435.1474609375,3482.268310546875,3357.713134765625,3400.3759765625,23613870398.0,Ethereum,-0.01016651774327515
2025-11-09,ETH-USD,3400.0986328125,3616.43701171875,3359.717529296875,3582.621337890625,28821543888.0,Ethereum,0.053595650182295396
2025-11-10,ETH-USD,3583.44482421875,3656.14892578125,3508.98583984375,3568.4599609375,35638045619.0,Ethereum,-0.003952797579624412
2025-11-11,ETH-USD,3568.47265625,3644.5283203125,3404.86181640625,3415.2822265625,39734688531.0,Ethereum,-0.04292544572498369
2025-11-12,ETH-USD,3415.7958984375,3586.013916015625,3373.711669921875,3413.09423828125,34898956623.0,Ethereum,-0.0006406464052173266
2025-11-13,ETH-USD,3412.994873046875,3561.86083984375,3156.03076171875,3232.757080078125,50283416669.0,Ethereum,-0.05283685290035778
2025-11-14,ETH-USD,3232.295166015625,3252.660888671875,3071.970703125,3103.78564453125,47003809463.0,Ethereum,-0.039895183075048135
2025-11-15,ETH-USD,3104.230224609375,3227.690185546875,3104.230224609375,3166.63134765625,19932940649.0,Ethereum,0.02024808099609965
2025-11-16,ETH-USD,3166.79345703125,3244.837646484375,3007.07275390625,3092.847412109375,30987886524.0,Ethereum,-0.023300450051277788
2025-11-17,ETH-USD,3092.941650390625,3218.13037109375,2957.3095703125,3024.538818359375,41026793235.0,Ethereum,-0.02208598894421776
2025-11-18,ETH-USD,3024.4140625,3167.9326171875,2948.329345703125,3122.97900390625,41581494270.0,Ethereum,0.03254717213392322
2025-11-19,ETH-USD,3122.64599609375,3122.64599609375,2871.22802734375,3023.07080078125,40229739844.0,Ethereum,-0.031991314382848524
2025-11-20,ETH-USD,3022.885498046875,3057.78857421875,2790.597900390625,2831.777587890625,43917885207.0,Ethereum,-0.0632777812683677
2025-11-21,ETH-USD,2829.2646484375,2880.60302734375,2626.87158203125,2765.69921875,51476486049.0,Ethereum,-0.023334590055091975
2025-11-22,ETH-USD,2766.090576171875,2795.4267578125,2704.502197265625,2767.607421875,15408928941.0,Ethereum,0.0006899532357182991
2025-11-23,ETH-USD,2767.594970703125,2856.446533203125,2767.472900390625,2801.676025390625,20358404499.0,Ethereum,0.012309767363083646
2025-11-24,ETH-USD,2801.204345703125,2982.822021484375,2763.3779296875,2952.71337890625,32491657389.0,Ethereum,0.05390964270915899
2025-11-25,ETH-USD,2952.58447265625,2978.704345703125,2857.8359375,2957.936279296875,23336017779.0,Ethereum,0.0017688477411781367
2025-11-26,ETH-USD,2958.32958984375,3043.927001953125,2889.890625,3027.81201171875,21433162961.0,Ethereum,0.023623136478952533
2025-11-27,ETH-USD,3027.799072265625,3070.73193359375,2987.19775390625,3014.542236328125,16972780500.0,Ethereum,-0.0043826285579375845
2025-11-28,ETH-USD,3014.543701171875,3095.033203125,2995.76513671875,3032.304443359375,20659958964.0,Ethereum,0.0058921738820569836
2025-11-29,ETH-USD,3032.29541015625,3051.962890625,2966.850830078125,2991.685302734375,12775481230.0,Ethereum,-0.013395469150188521
2025-11-30,ETH-USD,2991.375244140625,3051.597900390625,2978.826171875,2992.112548828125,11530446514.0,Ethereum,0.0001428111751458072
2025-12-01,ETH-USD,2991.923095703125,2996.8818359375,2720.4365234375,2800.18896484375,36679598313.0,Ethereum,-0.06414317003534598
2025-12-02,ETH-USD,2800.22314453125,3032.76123046875,2784.390625,2997.939697265625,26593645111.0,Ethereum,0.07062049558248629
2025-12-03,ETH-USD,2997.801513671875,3212.559814453125,2988.14208984375,3191.57177734375,29949301036.0,Ethereum,0.06458838390069488
2025-12-04,ETH-USD,3188.343505859375,3238.555419921875,3071.31005859375,3134.31640625,27434991113.0,Ethereum,-0.01793955301277983
2025-12-05,ETH-USD,3134.357421875,3192.45703125,2989.83154296875,3024.432861328125,28000268228.0,Ethereum,-0.03505821706537382
2025-12-06,ETH-USD,3024.487548828125,3067.661376953125,3013.98193359375,3040.207763671875,10962819760.0,Ethereum,0.005215821632364781
2025-12-07,ETH-USD,3040.17919921875,3148.7734375,2930.645263671875,3061.3017578125,20383496376.0,Ethereum,0.0069383396729270075
2025-12-08,ETH-USD,3061.013671875,3177.86767578125,3043.703857421875,3125.197998046875,25262165670.0,Ethereum,0.02087224497595197
2025-12-09,ETH-USD,3124.942626953125,3395.838623046875,3092.87646484375,3321.114990234375,32012553374.0,Ethereum,0.0626894655346446
2025-12-10,ETH-USD,3321.2041015625,3446.622802734375,3290.14697265625,3325.39013671875,30694387989.0,Ethereum,0.0012872624094455443
